0,2076,438,2335,592
0,0,325,134,504
0,2321,466,2557,600
0,1801,429,1990,583
0,1521,372,1763,579
1,2076,438,2335,592
1,2321,467,2557,599
1,0,325,133,505
1,1801,430,1990,584
1,1521,374,1762,580
2,2076,438,2334,592
2,0,325,133,505
2,2321,467,2557,599
2,1801,429,1990,584
2,1521,374,1762,580
3,2076,438,2334,592
3,2321,467,2557,599
3,0,325,133,505
3,1801,429,1990,584
3,1521,374,1762,580
4,2076,438,2334,592
4,0,325,133,505
4,2321,467,2557,599
4,1801,429,1990,584
4,1521,374,1762,580
5,2076,438,2334,592
5,0,325,133,504
5,2321,467,2557,599
5,1801,429,1990,584
5,1521,374,1762,579
6,2076,438,2334,592
6,0,325,133,504
6,2321,467,2557,599
6,1801,429,1990,584
6,1521,374,1762,579
7,2076,438,2334,592
7,2321,467,2557,599
7,0,325,133,504
7,1801,429,1990,584
7,1521,374,1762,579
8,2076,438,2334,592
8,0,325,133,504
8,2321,467,2557,599
8,1801,430,1990,584
8,1521,373,1762,580
9,2076,438,2334,592
9,2321,467,2557,599
9,0,325,133,505
9,1801,430,1990,584
9,1521,374,1762,579
10,2076,438,2334,592
10,2321,467,2557,599
10,0,325,133,505
10,1801,430,1990,584
10,1521,374,1762,580
11,2076,438,2334,592
11,0,325,133,504
11,2321,467,2557,599
11,1801,430,1990,584
11,1521,374,1762,580
12,2077,439,2334,592
12,0,325,134,505
12,2321,467,2557,599
12,1801,430,1990,584
12,1521,373,1762,580
13,2077,439,2334,592
13,0,325,134,504
13,2321,467,2557,599
13,1801,430,1990,584
13,1521,373,1762,580
14,2077,439,2334,592
14,0,325,134,504
14,2321,467,2557,599
14,1801,429,1990,584
14,1521,373,1762,580
15,2077,439,2334,592
15,0,325,134,504
15,2321,467,2557,599
15,1801,430,1990,584
15,1521,373,1762,579
16,2077,439,2334,592
16,0,325,134,504
16,2321,467,2557,599
16,1801,429,1990,584
16,1521,373,1762,579
17,2077,439,2334,592
17,0,325,134,504
17,2321,467,2557,599
17,1801,429,1990,584
17,1521,373,1762,579
18,2077,438,2334,592
18,2321,467,2557,599
18,0,325,134,504
18,1801,429,1990,584
18,1521,373,1762,579
19,2077,438,2334,592
19,0,325,134,504
19,2321,467,2557,599
19,1801,429,1990,584
19,1521,373,1762,579
20,2077,438,2334,592
20,0,325,134,504
20,2321,467,2557,599
20,1801,429,1990,584
20,1521,373,1762,579
21,2077,438,2334,592
21,2321,467,2557,599
21,0,326,132,503
21,1801,429,1990,584
21,1521,373,1762,579
22,2077,438,2334,592
22,2321,467,2557,599
22,0,326,132,503
22,1801,429,1990,584
22,1521,373,1762,579
23,2077,439,2334,592
23,2321,467,2557,599
23,0,326,132,503
23,1801,429,1990,584
23,1521,373,1762,579
24,2076,438,2334,592
24,2321,467,2557,599
24,0,326,132,502
24,1801,429,1990,584
24,1520,374,1761,578
25,2076,438,2334,592
25,2321,467,2557,599
25,0,326,132,502
25,1801,429,1990,584
25,1521,373,1762,579
26,2076,438,2334,592
26,2321,467,2557,599
26,0,326,132,502
26,1801,429,1990,584
26,1521,373,1762,579
27,2076,438,2334,592
27,2321,467,2557,599
27,0,326,132,502
27,1801,429,1990,584
27,1521,373,1762,579
28,2076,438,2334,592
28,2321,467,2557,599
28,0,326,132,503
28,1801,429,1990,584
28,1521,373,1762,579
29,2076,438,2334,592
29,2321,467,2557,599
29,0,326,132,503
29,1801,429,1990,584
29,1521,373,1762,579
30,2076,439,2334,592
30,2321,467,2557,600
30,0,326,132,503
30,1801,429,1990,584
30,1521,373,1762,579
31,2076,438,2334,592
31,2321,467,2557,600
31,0,326,132,503
31,1801,429,1990,584
31,1521,373,1762,580
32,2076,438,2334,592
32,2321,467,2557,600
32,0,326,132,503
32,1801,429,1990,584
32,1521,373,1762,580
33,2076,438,2334,592
33,2321,467,2557,600
33,0,326,132,502
33,1801,429,1990,584
33,1521,373,1762,580
34,2076,438,2334,592
34,2321,467,2557,600
34,0,326,132,502
34,1801,429,1990,584
34,1521,373,1762,580
35,2076,439,2334,592
35,2321,467,2557,600
35,0,326,132,503
35,1801,429,1990,584
35,1521,373,1762,580
36,2076,438,2334,592
36,2321,467,2557,600
36,0,326,131,503
36,1800,429,1990,584
36,1521,373,1762,580
37,2076,438,2335,592
37,2321,467,2557,600
37,0,327,131,503
37,1800,429,1990,584
37,1520,373,1762,580
38,2076,438,2334,592
38,0,326,131,503
38,2321,467,2557,600
38,1800,429,1990,584
38,1520,373,1762,580
39,2076,438,2334,592
39,0,326,131,503
39,2321,467,2557,600
39,1800,429,1990,584
39,1521,373,1762,580
40,2076,438,2334,592
40,2321,467,2557,600
40,0,327,131,503
40,1800,429,1990,584
40,1521,373,1763,580
41,2076,438,2334,592
41,2321,467,2557,600
41,0,327,131,503
41,1800,429,1990,584
41,1521,373,1763,580
42,2076,438,2334,592
42,0,326,131,503
42,2321,467,2557,600
42,1800,429,1990,584
42,1520,373,1763,580
42,347,38,489,89
43,2076,438,2334,592
43,0,326,131,503
43,2321,467,2557,600
43,1800,429,1990,584
43,1521,373,1763,580
43,347,38,489,89
44,2076,438,2335,592
44,0,326,131,502
44,2321,467,2557,600
44,1800,429,1990,584
44,1521,373,1762,580
45,2076,438,2334,592
45,0,327,131,502
45,2321,467,2557,600
45,1800,429,1990,584
45,1521,373,1763,580
46,2076,438,2335,592
46,0,326,131,502
46,2321,467,2557,600
46,1800,429,1990,584
46,1521,373,1762,580
47,2076,438,2335,592
47,0,327,131,502
47,2321,467,2557,600
47,1800,429,1990,584
47,1521,373,1762,580
47,347,38,489,89
48,2076,438,2334,592
48,0,326,131,502
48,2321,467,2557,600
48,1800,429,1990,584
48,1521,373,1762,580
49,2076,438,2334,592
49,0,326,131,503
49,2321,467,2557,600
49,1800,429,1990,584
49,1521,373,1762,580
49,348,38,488,89
50,2076,438,2334,592
50,0,326,131,502
50,2321,467,2557,600
50,1800,429,1990,584
50,1521,373,1762,580
50,348,38,488,89
51,2076,438,2334,592
51,0,326,131,502
51,2321,467,2557,600
51,1800,429,1990,584
51,1521,373,1762,580
51,348,38,488,89
52,2076,438,2334,592
52,0,326,131,502
52,2321,467,2557,600
52,1800,429,1990,584
52,1521,373,1762,580
52,348,38,488,89
53,2076,438,2334,592
53,0,327,131,502
53,2321,467,2557,600
53,1800,429,1990,584
53,1521,373,1762,580
53,348,38,488,89
54,2076,438,2334,592
54,0,326,131,502
54,2321,467,2557,600
54,1800,429,1990,584
54,1521,373,1762,580
55,2077,438,2334,592
55,0,326,131,502
55,2321,467,2557,600
55,1800,429,1990,584
55,1521,373,1762,580
56,2077,438,2334,592
56,0,327,131,502
56,2321,467,2557,600
56,1800,429,1990,584
56,1521,373,1762,580
57,2077,438,2334,592
57,0,327,131,502
57,2321,467,2557,600
57,1800,429,1990,584
57,1521,373,1762,580
58,2077,438,2334,592
58,0,327,131,502
58,2321,467,2557,600
58,1800,429,1990,584
58,1521,373,1762,580
59,2077,438,2334,592
59,0,327,131,502
59,2321,467,2557,600
59,1800,429,1990,584
59,1521,373,1762,580
60,2076,438,2334,592
60,0,327,131,502
60,2321,467,2557,599
60,1801,429,1990,584
60,1521,373,1762,580
60,348,37,489,89
61,2077,438,2334,592
61,0,327,131,502
61,2321,467,2557,599
61,1801,430,1990,584
61,1521,373,1762,580
61,348,37,489,89
62,2077,438,2334,592
62,0,327,131,502
62,2321,467,2557,599
62,1801,430,1990,584
62,1521,373,1762,580
62,348,38,489,89
63,2077,438,2334,592
63,0,327,131,502
63,2321,467,2557,600
63,1800,430,1990,584
63,1521,373,1762,580
63,348,38,489,90
64,2076,438,2334,592
64,0,326,131,502
64,2321,467,2557,600
64,1801,429,1990,584
64,1521,373,1762,580
64,348,38,489,90
65,2077,438,2334,592
65,0,326,132,502
65,2322,466,2557,600
65,1800,429,1991,584
65,1522,374,1761,579
65,350,38,483,89
66,2077,438,2334,592
66,0,326,131,502
66,2322,466,2557,599
66,1800,429,1991,584
66,1522,374,1761,579
66,349,38,483,89
67,2077,438,2334,592
67,0,326,131,502
67,2322,466,2557,599
67,1801,429,1991,584
67,1522,374,1761,579
67,349,38,483,89
68,2077,438,2334,592
68,0,326,131,502
68,2322,466,2557,599
68,1801,429,1991,584
68,1522,374,1761,579
68,349,38,483,89
69,2077,438,2334,592
69,0,326,131,502
69,2322,466,2557,599
69,1801,429,1991,584
69,1522,374,1761,579
69,349,38,483,89
70,2077,438,2334,592
70,0,327,131,502
70,2322,466,2557,600
70,1801,429,1991,584
70,1522,374,1761,579
70,349,38,483,89
71,0,327,131,502
71,2077,438,2334,592
71,2321,466,2557,600
71,1800,429,1991,584
71,1522,374,1761,579
71,349,38,483,89
72,2077,438,2334,592
72,0,327,131,502
72,2321,466,2557,600
72,1800,429,1991,584
72,1523,373,1761,579
73,2077,438,2334,592
73,0,327,131,501
73,2321,466,2557,600
73,1800,429,1991,584
73,1523,373,1761,580
74,2077,438,2334,592
74,0,327,131,501
74,2321,466,2557,600
74,1800,429,1991,584
74,1523,373,1761,580
75,2077,438,2334,592
75,0,327,131,501
75,2321,466,2557,599
75,1801,429,1991,584
75,1523,373,1761,580
75,349,37,483,89
76,2077,438,2334,592
76,0,327,131,502
76,2321,467,2557,600
76,1800,429,1991,584
76,1524,373,1761,580
76,349,37,483,89
77,2077,438,2334,592
77,0,327,131,502
77,2321,467,2557,600
77,1800,429,1991,584
