0,353,123,486,182
0,1639,387,1918,601
0,834,98,990,173
0,84,117,202,186
0,983,57,1111,99
1,351,123,487,182
1,833,98,991,172
1,83,117,201,186
1,1624,387,1918,605
1,981,57,1112,99
2,1608,387,1919,597
2,351,123,486,182
2,833,98,991,173
2,83,117,201,186
2,981,57,1112,99
2,1723,161,1788,212
3,351,123,486,182
3,1589,381,1919,599
3,833,98,991,172
3,83,117,201,186
3,981,57,1111,99
3,1723,160,1788,212
3,1170,83,1296,141
4,352,123,486,182
4,833,98,991,172
4,83,117,200,186
4,1567,378,1919,598
4,981,57,1111,99
4,1170,83,1296,140
5,349,124,486,182
5,833,97,990,172
5,84,117,201,186
5,1541,372,1918,602
5,982,57,1113,99
5,1170,83,1296,140
6,350,125,486,183
6,833,97,990,172
6,84,116,201,186
6,980,58,1112,99
6,1524,366,1920,615
6,1723,160,1789,212
6,1170,82,1296,141
7,350,125,486,183
7,834,97,990,172
7,84,116,200,186
7,980,58,1112,99
7,1723,160,1790,212
7,1169,80,1296,141
8,350,125,486,182
8,84,116,200,186
8,834,96,992,172
8,981,58,1112,99
8,1723,160,1790,212
8,1170,83,1296,140
9,350,124,486,183
9,84,116,201,186
9,834,97,992,172
9,982,58,1112,99
9,1169,80,1296,141
10,834,97,990,172
10,353,124,487,186
10,83,116,200,185
10,977,58,1112,99
10,1170,82,1295,140
10,1723,160,1792,212
10,437,84,524,124
11,834,97,990,172
11,353,124,487,187
11,83,116,200,185
11,977,58,1112,99
11,1170,82,1295,140
11,1723,160,1792,212
11,437,83,525,124
12,347,123,487,182
12,835,96,990,172
12,81,116,200,185
12,976,59,1112,99
12,1723,160,1793,212
13,835,96,990,173
13,347,124,487,182
13,81,116,200,185
13,977,59,1112,99
13,1723,160,1793,212
14,834,96,990,172
14,347,123,486,182
14,81,116,200,185
14,976,58,1111,99
14,1723,160,1793,212
15,834,96,990,172
15,348,123,486,182
15,81,117,200,185
15,977,59,1112,99
15,1723,160,1792,212
16,349,123,486,182
16,834,96,991,173
16,82,117,200,185
16,977,59,1112,99
16,1723,160,1793,212
17,834,96,990,172
17,348,124,486,183
17,84,117,199,185
17,977,59,1112,99
17,1723,160,1793,212
17,179,122,304,185
18,348,124,486,183
18,834,96,990,172
18,84,117,199,185
18,977,58,1112,99
18,1723,160,1792,212
19,834,96,990,172
19,349,124,486,183
19,85,117,199,185
19,977,59,1112,99
19,1723,160,1792,212
19,177,121,351,185
20,835,95,991,173
20,351,123,487,184
20,83,115,202,186
20,1722,160,1790,212
20,975,59,1111,100
21,835,95,991,173
21,349,123,486,182
21,85,115,202,186
21,975,59,1111,100
21,1722,160,1789,212
22,835,96,991,173
22,349,122,486,182
22,84,116,202,185
22,976,58,1112,100
22,1722,160,1790,212
22,1170,78,1296,141
22,349,99,421,137
23,835,96,990,173
23,349,122,486,183
23,83,116,202,185
23,1722,160,1789,212
23,976,59,1112,100
23,1170,78,1296,141
23,350,100,420,137
24,835,96,990,173
24,348,122,486,183
24,85,116,203,185
24,975,59,1113,99
24,1722,159,1791,212
24,1170,77,1296,140
25,835,95,990,173
25,348,123,486,183
25,84,116,203,185
25,1722,160,1791,212
25,974,59,1113,99
25,438,85,522,124
25,350,99,420,137
26,347,123,486,184
26,835,94,990,172
26,88,116,201,186
26,974,59,1111,99
26,1722,159,1790,212
26,437,85,522,124
26,350,100,418,138
27,347,123,486,184
27,835,95,990,172
27,86,116,201,186
27,975,59,1111,99
27,1722,160,1790,212
27,437,85,522,124
27,1170,80,1296,140
27,350,100,416,138
28,347,123,486,184
28,835,94,990,172
28,87,116,201,186
28,975,59,1111,99
28,1722,159,1790,212
28,436,85,522,124
28,1170,80,1296,140
28,350,99,417,138
29,347,123,486,184
29,835,94,990,172
29,88,116,200,186
29,1722,159,1790,212
29,975,59,1111,99
29,350,100,414,138
29,436,85,522,124
29,1171,84,1296,140
29,180,121,351,183
30,349,124,486,186
30,835,93,990,172
30,83,115,201,186
30,1723,160,1791,213
30,977,59,1111,99
30,1173,84,1296,141
31,348,124,486,185
31,835,93,991,172
31,83,116,202,186
31,1723,160,1791,212
31,976,59,1110,99
31,1173,84,1296,141
32,349,124,486,184
32,79,116,201,186
32,835,94,991,172
32,977,59,1110,99
32,1723,160,1791,212
32,1173,84,1296,141
32,175,120,352,184
33,347,123,485,182
33,79,116,200,185
33,835,95,990,172
33,976,59,1112,99
33,1723,160,1790,212
33,1173,83,1296,142
33,175,120,352,183
34,348,123,486,182
34,80,116,201,185
34,835,95,989,172
34,720,236,1136,419
34,976,58,1112,99
34,1723,160,1791,212
34,1172,83,1296,142
34,176,120,353,183
35,348,123,485,182
35,81,116,201,185
35,835,95,989,172
35,977,58,1112,99
35,1723,160,1790,212
35,1172,83,1296,142
35,176,120,353,183
36,82,116,201,185
36,348,124,485,182
36,835,96,990,173
36,976,58,1110,99
36,1723,159,1791,212
36,1172,83,1295,142
36,663,227,1058,404
36,181,120,353,183
37,82,117,201,185
