0,1176,579,1242,631
0,1035,562,1105,632
0,967,487,1016,517
1,1175,578,1242,630
1,1037,560,1105,628
1,966,487,1017,516
1,19,309,112,372
1,20,310,180,379
2,1040,558,1104,623
2,1175,578,1242,629
2,19,309,112,372
2,964,488,1017,518
2,20,310,180,379
3,1175,578,1242,629
3,1042,558,1105,618
3,19,309,112,372
3,963,488,1016,518
3,20,310,180,379
4,1175,578,1242,629
4,1044,556,1105,615
4,963,487,1015,519
4,19,308,113,372
4,20,310,180,380
4,191,315,307,366
5,1175,578,1242,629
5,1047,554,1107,614
5,963,485,1020,521
5,19,308,113,372
5,961,488,1010,519
5,20,310,181,380
5,191,315,307,366
6,1176,578,1242,629
6,1049,552,1106,608
6,961,486,1019,522
6,19,308,113,372
6,20,308,180,380
6,973,485,1018,516
6,961,491,1008,520
7,1175,579,1242,630
7,1050,553,1107,607
7,958,489,1016,523
7,19,308,113,372
7,20,310,180,380
7,186,315,308,366
7,1371,730,1484,792
8,1175,579,1242,630
8,19,308,113,372
8,1050,548,1106,604
8,20,310,180,380
8,957,492,1014,523
8,191,316,308,366
9,1176,578,1242,629
9,19,308,113,372
9,20,310,180,380
9,956,491,1016,524
9,957,494,998,523
9,191,316,308,366
10,1175,579,1242,630
10,953,494,990,523
10,174,313,308,366
10,1053,544,1106,597
10,952,490,1012,523
10,20,307,180,382
10,19,308,115,371
10,967,487,1018,519
11,1175,579,1242,630
11,1056,540,1107,594
11,950,495,989,525
11,174,313,308,366
11,952,488,1018,521
11,949,490,1006,527
11,20,305,180,382
11,19,308,115,371
12,1175,578,1242,630
12,1057,541,1106,592
12,947,496,989,527
12,175,313,307,366
12,947,491,1003,528
12,19,309,114,371
12,959,487,1018,518
12,17,308,180,385
12,1372,730,1488,797
13,1175,578,1242,630
13,946,489,1012,530
13,1057,541,1105,590
13,945,493,988,528
13,175,313,307,366
13,19,309,114,370
13,17,308,180,384
13,1372,730,1488,797
14,1175,578,1242,630
14,1058,542,1105,587
14,945,488,1015,533
14,945,493,985,529
14,175,313,306,366
14,19,309,114,370
14,17,308,180,384
14,1372,730,1487,797
15,1058,541,1104,585
15,1175,578,1242,629
15,943,488,1017,534
15,943,494,983,531
15,947,487,1017,521
15,175,313,306,366
15,19,309,114,370
15,17,308,180,384
15,1372,730,1488,797
16,1175,578,1242,629
16,1059,541,1104,584
16,942,495,982,532
16,942,489,1016,534
16,175,313,306,366
16,948,487,1016,520
16,19,309,114,370
16,17,308,180,384
16,1372,730,1488,797
17,1175,578,1242,629
17,938,494,980,533
17,1061,540,1104,581
