0,445,386,671,561
0,1333,249,1490,372
0,929,78,998,131
0,648,244,794,367
0,1015,27,1075,73
0,516,332,690,507
0,1314,210,1455,338
0,512,329,665,421
1,445,386,670,561
1,1333,250,1490,372
1,930,78,998,131
1,647,244,795,367
1,1013,25,1074,73
1,516,332,690,507
1,1314,210,1457,338
1,511,329,662,419
2,445,386,671,561
2,1333,250,1490,372
2,930,78,999,132
2,648,245,795,368
2,1014,25,1074,69
2,516,332,689,507
2,1314,210,1456,338
2,511,330,661,418
2,1698,191,1741,229
3,445,385,670,561
3,1333,250,1490,372
3,931,78,1000,132
3,647,244,795,367
3,1014,25,1073,68
3,1314,210,1458,338
3,516,333,690,507
3,511,330,662,421
4,445,386,671,561
4,1333,250,1490,372
4,931,80,1002,134
4,647,244,795,367
4,1013,24,1072,68
4,1314,210,1461,338
4,516,333,690,508
4,510,331,663,421
4,104,392,185,468
5,445,386,671,561
5,1333,250,1490,372
5,932,81,1003,135
5,648,245,794,366
5,1013,24,1070,67
5,1314,211,1459,338
5,515,334,690,508
5,510,331,664,427
5,104,391,185,467
6,445,386,670,562
6,1333,250,1490,372
6,933,82,1004,134
6,647,245,795,368
6,1011,22,1069,66
6,1314,211,1461,338
6,516,334,689,509
6,510,331,663,428
7,445,387,670,562
7,1333,250,1490,372
7,934,83,1005,136
7,648,245,795,367
7,1010,21,1068,65
7,515,335,689,509
7,1314,211,1460,338
7,510,332,664,430
7,105,390,185,468
8,445,387,670,563
8,1332,250,1490,372
8,934,83,1004,137
8,648,244,795,369
8,515,335,689,509
8,1314,211,1460,338
8,1007,21,1067,64
8,510,332,666,433
9,444,387,670,563
9,1332,250,1490,372
9,935,83,1005,137
9,648,245,795,370
9,515,335,689,510
9,1006,23,1065,62
9,1314,211,1459,339
9,511,332,666,435
10,444,387,669,563
10,1332,250,1490,372
10,936,83,1004,140
10,648,245,795,370
10,515,336,689,510
10,1314,212,1459,338
10,1005,22,1063,61
10,105,390,184,469
10,510,332,667,437
11,445,386,670,563
11,1332,250,1490,372
11,937,85,1005,140
11,647,244,795,367
11,515,336,689,509
11,1314,212,1460,339
11,1003,20,1063,60
12,444,386,669,563
12,1333,250,1489,372
12,937,84,1006,140
12,648,243,795,368
12,514,336,689,509
12,1314,211,1460,338
12,1002,20,1061,59
12,510,332,668,439
13,444,386,669,563
13,1333,251,1489,372
13,938,84,1007,140
13,648,243,795,368
13,514,336,689,510
13,1314,211,1461,338
13,1003,12,1061,57
13,510,332,668,439
14,444,387,669,563
14,1332,250,1489,372
14,938,85,1007,140
14,648,243,795,368
14,514,336,689,509
14,1314,211,1459,338
14,1001,20,1059,58
14,510,332,668,437
15,444,387,669,563
15,1332,250,1489,372
15,938,85,1011,140
15,648,243,795,368
15,515,337,689,509
15,1001,18,1058,56
15,1314,211,1459,338
15,510,332,667,435
16,444,385,669,563
16,937,86,1013,141
16,1332,251,1489,372
16,648,243,794,369
16,515,337,689,509
16,997,10,1057,56
16,1314,211,1460,338
16,510,332,666,436
