0,1133,763,1355,909
0,1808,1094,1990,1272
0,1553,824,1671,910
0,1665,852,1747,912
0,1946,1008,2050,1101
0,1757,860,1830,912
0,1915,1048,2023,1129
1,1132,763,1355,910
1,1808,1094,1990,1272
1,1554,824,1670,910
1,1667,852,1747,912
1,1946,1008,2050,1102
1,1758,859,1828,911
1,1916,1048,2023,1130
2,1132,763,1356,910
2,1809,1094,1990,1272
2,1553,824,1670,910
2,1667,852,1747,912
2,1946,1008,2050,1101
2,1757,860,1828,911
2,1916,1044,2024,1128
3,1132,763,1356,910
3,1553,823,1671,910
3,1808,1093,1991,1271
3,1665,852,1747,910
3,1945,1007,2049,1101
3,1757,860,1829,911
3,1916,1042,2024,1127
4,1132,763,1357,910
4,1809,1092,1991,1270
4,1553,822,1671,910
4,1664,851,1746,910
4,1944,1007,2049,1101
4,1757,860,1828,911
4,1916,1045,2024,1128
5,1131,763,1356,910
5,1809,1092,1991,1270
5,1553,822,1671,910
5,1664,851,1746,910
5,1944,1007,2049,1100
5,1756,860,1828,911
5,1916,1046,2024,1128
6,1132,763,1356,910
6,1809,1093,1991,1271
6,1553,822,1670,910
6,1664,851,1746,910
6,1945,1007,2049,1100
6,1758,860,1829,911
6,1916,1046,2024,1127
7,1133,763,1356,910
7,1554,823,1671,911
7,1809,1094,1991,1273
7,1666,852,1747,911
7,1946,1008,2050,1102
7,1757,860,1830,912
7,1915,1047,2023,1129
8,1133,763,1356,910
8,1554,823,1671,911
8,1809,1095,1991,1273
8,1666,852,1747,912
8,1946,1008,2050,1102
8,1758,860,1829,911
8,1916,1047,2023,1130
9,1133,763,1356,910
9,1554,823,1671,911
9,1809,1094,1991,1273
9,1665,851,1747,912
9,1946,1008,2050,1103
9,1758,860,1829,911
9,1915,1045,2023,1129
10,1131,764,1356,911
10,1809,1092,1992,1272
10,1553,823,1671,910
10,1665,851,1747,911
10,1945,1008,2049,1102
10,1757,860,1829,911
10,1916,1042,2025,1129
11,1131,764,1355,911
11,1809,1092,1991,1270
11,1553,823,1672,909
11,1664,850,1746,910
11,1945,1008,2049,1101
11,1756,860,1827,910
11,1917,1040,2024,1126
12,1131,763,1357,910
12,1808,1092,1990,1271
12,1553,823,1672,910
12,1664,851,1747,910
12,1945,1008,2049,1100
12,1756,860,1827,910
12,1916,1046,2024,1127
13,1132,762,1357,910
13,1808,1093,1992,1272
13,1553,824,1672,910
13,1665,851,1747,911
13,1945,1007,2050,1101
13,1758,860,1829,910
13,1914,1051,2023,1129
14,1133,763,1356,910
14,1809,1093,1992,1272
14,1552,825,1670,912
14,1665,851,1748,911
14,1947,1008,2049,1101
14,1757,859,1828,911
14,1915,1048,2023,1131
14,1884,1068,2002,1176
15,1133,763,1356,910
15,1809,1094,1992,1272
15,1552,824,1671,912
15,1666,851,1748,911
15,1946,1008,2050,1102
15,1757,860,1828,912
15,1915,1048,2023,1131
16,1132,763,1356,910
16,1808,1094,1991,1272
16,1553,824,1671,911
16,1665,851,1748,911
16,1946,1008,2049,1101
16,1757,860,1829,911
16,1915,1045,2023,1131
17,1132,762,1356,910
17,1808,1093,1991,1271
17,1551,823,1671,910
17,1664,851,1747,910
17,1946,1008,2049,1102
17,1755,859,1828,910
17,1914,1045,2024,1131
18,1131,762,1357,910
18,1809,1093,1991,1270
18,1551,823,1671,910
18,1663,850,1747,911
18,1946,1008,2049,1101
18,1755,860,1828,909
18,1915,1043,2024,1129
19,1131,763,1357,910
19,1809,1093,1991,1270
19,1551,823,1671,910
19,1664,850,1747,911
19,1946,1008,2049,1101
19,1756,859,1828,909
19,1914,1044,2024,1129
20,1132,762,1356,910
20,1808,1093,1992,1271
20,1553,823,1671,911
20,1664,851,1747,911
20,1946,1008,2050,1101
20,1756,859,1831,912
20,1913,1050,2022,1131
21,1133,763,1356,910
21,1809,1095,1991,1272
21,1553,824,1671,911
21,1665,851,1748,911
21,1757,860,1828,912
21,1947,1008,2049,1102
21,1885,1068,2002,1176
21,1915,1051,2022,1132
22,1133,762,1357,910
22,1809,1095,1991,1272
22,1553,825,1671,911
22,1664,851,1748,911
22,1756,860,1829,912
22,1947,1008,2049,1102
22,1915,1049,2023,1132
22,1884,1068,2002,1176
23,1132,762,1357,910
23,1808,1093,1991,1272
23,1553,824,1670,911
23,1664,851,1747,911
23,1945,1008,2048,1102
23,1755,860,1830,912
23,1914,1046,2023,1131
24,1132,762,1358,910
24,1807,1090,1989,1274
24,1551,823,1670,911
24,1663,851,1746,911
24,1945,1008,2048,1100
24,1756,860,1828,909
24,1915,1042,2024,1127
25,1132,762,1358,910
25,1807,1090,1989,1273
25,1551,823,1670,911
25,1663,851,1746,911
25,1945,1008,2048,1100
25,1755,860,1827,909
25,1915,1043,2024,1127
26,1132,762,1357,910
26,1808,1092,1992,1271
26,1552,823,1671,910
26,1663,851,1746,911
26,1945,1008,2049,1101
26,1756,860,1828,909
26,1915,1047,2023,1128
27,1133,763,1356,910
27,1809,1093,1993,1272
27,1552,824,1670,911
27,1664,851,1748,910
27,1946,1008,2049,1102
27,1755,860,1828,911
27,1914,1048,2023,1131
28,1134,763,1356,910
28,1809,1093,1993,1272
28,1553,825,1670,911
28,1664,851,1747,911
28,1756,860,1827,911
28,1947,1008,2049,1103
28,1915,1047,2023,1131
29,1134,763,1356,910
29,1809,1093,1992,1272
29,1554,825,1671,911
29,1664,851,1747,911
29,1756,860,1827,911
29,1946,1008,2049,1104
29,1915,1047,2023,1131
30,1133,763,1356,910
30,1808,1093,1992,1271
30,1551,824,1671,910
30,1664,851,1748,911
30,1945,1008,2049,1102
30,1754,860,1827,911
30,1914,1043,2023,1128
31,1132,763,1357,910
31,1808,1092,1992,1270
31,1551,824,1670,910
31,1662,851,1746,911
31,1944,1008,2048,1101
31,1754,859,1827,910
31,1913,1044,2024,1129
32,1132,763,1357,910
32,1808,1092,1992,1270
32,1551,823,1670,910
32,1663,851,1746,911
32,1945,1008,2048,1101
32,1756,860,1827,909
32,1913,1045,2023,1129
33,1132,762,1357,910
33,1808,1093,1992,1270
33,1551,823,1670,910
33,1663,851,1747,911
33,1946,1008,2050,1102
33,1755,859,1828,911
33,1913,1048,2022,1129
34,1133,763,1356,910
34,1808,1094,1992,1271
34,1554,824,1670,911
34,1666,852,1747,911
34,1756,860,1828,911
34,1942,1009,2050,1108
34,1914,1047,2022,1131
35,1133,763,1356,910
35,1808,1094,1993,1272
35,1554,825,1670,911
35,1666,852,1747,912
35,1757,860,1828,911
35,1942,1009,2050,1109
35,1914,1047,2022,1131
36,1133,763,1356,909
36,1809,1094,1991,1272
36,1554,824,1671,910
36,1665,852,1747,912
36,1755,859,1828,911
36,1946,1008,2049,1103
36,1914,1048,2022,1133
37,1132,763,1357,909
37,1808,1092,1992,1271
37,1552,823,1671,910
37,1664,851,1746,912
37,1945,1008,2048,1101
37,1755,859,1828,911
37,1913,1041,2024,1130
38,1132,762,1357,910
38,1808,1092,1992,1270
38,1552,822,1670,910
38,1663,851,1746,911
38,1946,1008,2048,1101
38,1753,859,1828,911
38,1913,1040,2024,1130
39,1132,762,1357,910
39,1808,1092,1992,1270
39,1552,822,1670,911
